Chord,E,A,D,G,B,E2,Structure,Note1,Note2,Note3,Note4,Note5,Note6
G6 12,2,x,1,4,3,x,1;3;5;6,G,x,E,B,D,x
G6 13,x,x,3,2,4,0,1;3;5;6,x,x,G,B,E,E
G6 14,1,x,4,3,2,0,1;3;5;6,G,x,G,B,D,E
G6 15,x,2,3,1,0,0,1;3;5;6,x,D,G,B,B,E
G6 16,1,4,x,x,x,x,1;3;5;6,G,E,x,x,x,x
G6 17,0,2,3,1,0,0,1;3;5;6,E,D,G,B,B,E
G6 18,3,x,0,0,4,0,1;3;5;6,G,x,D,G,D,E
G7 1,3,2,0,0,0,1,1;3;5;b7,G,B,D,G,B,F
G7 2,1,3,1,2,4,1,1;3;5;b7,G,D,F,B,F,G
G7 3,x,3,2,4,1,x,1;3;5;b7,x,G,B,F,G,x
G7 4,x,2,3,0,4,x,1;3;5;b7,x,B,F,G,D,x
G7 5,2,1,3,0,0,4,1;3;5;b7,G,B,F,G,B,G
G7 6,3,2,0,0,4,1,1;3;5;b7,G,B,D,G,D,F
G7 7,3,2,4,0,0,1,1;3;5;b7,G,B,F,G,B,F
G7 8,x,x,x,2,1,3,1;3;5;b7,x,x,x,D,F,B
G7 9,x,2,1,3,0,4,1;3;5;b7,x,G,B,F,B,D
G7 10,x,x,3,2,4,1,1;3;5;b7,x,x,G,B,F,G
G7 11,1,3,1,2,1,1,1;3;5;b7,G,D,F,B,D,G
G7 12,x,x,1,3,2,4,1;3;5;b7,x,x,G,D,F,B
G7 13,1,x,2,3,x,x,1;3;5;b7,G,x,F,B,x,x
G7 14,x,2,1,3,x,x,1;3;5;b7,x,G,B,F,x,x
G7 15,x,x,x,0,0,1,1;3;5;b7,x,x,x,G,B,F
G7 16,1,x,2,4,3,x,1;3;5;b7,G,x,F,B,D,x
G7 17,x,1,2,4,3,x,1;3;5;b7,x,B,F,B,D,x
G7 18,x,3,1,2,1,x,1;3;5;b7,x,D,F,B,D,x
G7 19,3,x,1,4,2,x,1;3;5;b7,B,x,G,D,F,x
G7 20,x,x,4,2,1,3,1;3;5;b7,x,x,B,D,F,B
G9 1,x,1,3,2,4,x,1;3;5;b7;9,x,B,F,A,D,x
G9 2,x,x,2,1,3,4,1;3;5;b7;9,x,x,F,A,D,G
G9 3,x,2,1,3,4,x,1;3;5;b7;9,x,G,B,F,A,x
G9 4,x,2,1,3,3,3,1;3;5;b7;9,x,G,B,F,A,D
G9 5,x,x,1,2,1,4,1;3;5;b7;9,x,x,F,B,D,A
G9 6,1,3,1,2,1,4,1;3;5;b7;9,G,D,F,B,D,A
G9 7,x,x,1,3,2,1,1;3;5;b7;9,x,x,G,D,F,A
G9 8,x,x,3,2,1,4,1;3;5;b7;9,x,x,F,A,B,G
G9 9,x,x,1,2,2,2,1;3;5;b7;9,x,x,B,F,A,D
G9 10,3,x,0,2,0,1,1;3;5;b7;9,G,x,D,A,B,F
G11 1,3,x,4,2,1,1,1;3;5;b7;9;11,G,x,F,A,C,F
G11 2,x,x,1,1,2,1,1;3;5;b7;9;11,x,x,G,C,F,A
G11 3,x,1,1,1,1,1,1;3;5;b7;9;11,x,G,C,F,A,D
G13 1,3,x,4,2,0,0,1;3;5;b7;9;11;13,G,x,F,A,B,E
G13 2,1,x,1,2,3,4,1;3;5;b7;9;11;13,G,x,F,B,E,A
G13 3,x,2,1,3,3,4,1;3;5;b7;9;11;13,x,G,B,F,A,E
G13 4,1,x,2,3,4,x,1;3;5;b7;9;11;13,G,x,F,B,E,x
G13 5,1,3,1,2,4,1,1;3;5;b7;9;11;13,G,D,F,B,E,G
G13 6,1,3,1,2,4,4,1;3;5;b7;9;11;13,G,D,F,B,E,A
G13 7,x,x,1,2,3,4,1;3;5;b7;9;11;13,x,x,F,B,E,A
G13 8,x,x,1,2,3,1,1;3;5;b7;9;11;13,x,x,F,B,E,G
G13 9,x,x,1,2,2,4,1;3;5;b7;9;11;13,x,x,B,F,A,E
G13 10,x,1,3,4,2,x,1;3;5;b7;9;11;13,x,F,B,E,G,x
G13 11,x,x,3,0,0,0,1;3;5;b7;9;11;13,x,x,F,G,B,E
G13 12,x,1,3,2,4,0,1;3;5;b7;9;11;13,x,B,F,A,D,E
G43991 1,2,1,1,1,3,4,1;3;5;6;9,G,B,E,A,D,G
G43991 2,x,x,2,1,3,4,1;3;5;6;9,x,x,G,B,E,A
G43991 3,x,2,1,1,3,4,1;3;5;6;9,x,G,B,E,A,D
G13(b9) 1,x,x,3,1,0,0,1;3;5;b7;b9;11;13,x,x,F,Ab,B,E
G13(b9) 2,x,1,3,3,3,x,1;3;5;b7;b9;11;13,x,F,B,E,Ab,x
G13(b9) 3,x,1,3,3,3,4,1;3;5;b7;b9;11;13,x,F,B,E,Ab,D
G13(b9) 4,x,x,1,2,4,3,1;3;5;b7;b9;11;13,x,x,F,B,E,Ab
G13(b9) 5,3,x,4,1,0,0,1;3;5;b7;b9;11;13,G,x,F,Ab,B,E
G7(#11) 1,2,x,3,4,1,x,1;3;5;b7;#11,G,x,F,B,C#,x
G7(#11) 2,x,1,3,2,x,x,1;3;5;b7;#11,x,G,C#,F,x,x
G7(#5) 1,1,x,1,2,3,1,1;3;#5;b7,G,x,F,B,D#,G
G7(#5) 2,x,1,2,1,1,x,1;3;#5;b7,x,F,B,D#,G,x
G7(#5) 3,x,1,4,1,3,2,1;3;#5;b7,x,G,D#,F,B,D#
G7(#5) 4,1,x,2,3,4,x,1;3;#5;b7,G,x,F,B,D#,x
G7(#9) 1,2,1,3,3,3,3,1;3;5;b7;#9,G,B,F,A#,D,G
G7(#9) 2,1,3,1,2,1,4,1;3;5;b7;#9,G,D,F,B,D,A#
G7(#9) 3,x,2,1,3,4,x,1;3;5;b7;#9,x,G,B,F,A#,x
G7(b9) 1,3,2,4,1,0,x,1;3;5;b7;b9,G,B,F,Ab,B,x
G7(b9) 2,1,x,1,2,1,3,1;3;5;b7;b9,G,x,F,B,D,Ab
G7(b9) 3,x,2,1,3,1,x,1;3;5;b7;b9,x,G,B,F,Ab,x
G7(b9) 4,x,2,3,1,4,x,1;3;5;b7;b9,x,B,F,Ab,D,x
G7(b9) 5,x,x,1,3,2,4,1;3;5;b7;b9,x,x,Ab,D,F,B
G7(b9) 6,x,x,1,3,2,4,1;3;5;b7;b9,x,x,F,B,D,Ab
G7(b9) 7,x,2,3,1,4,x,1;3;5;b7;b9,x,Ab,D,F,B,x
G7(b9) 8,x,x,1,3,2,4,1;3;5;b7;b9,x,x,B,F,Ab,D
G7(b9) 9,x,x,1,3,2,4,1;3;5;b7;b9,x,x,D,Ab,B,F
G7(b9) 10,x,x,3,1,4,x,1;3;5;b7;b9,x,x,B,D,Ab,x
G7(b9) 11,3,1,2,x,4,x,1;3;5;b7;b9,B,D,Ab,x,G,x
G7b5 1,1,3,2,4,x,x,1;3;b5;b7,G,Db,F,B,x,x
G7b5 2,x,x,1,2,3,4,1;3;b5;b7,x,x,G,Db,F,B
G7b5 3,x,1,2,1,3,x,1;3;b5;b7,x,G,Db,F,B,x
G7sus4 1,3,x,4,0,1,x,1;4;5;b7,G,x,F,G,C,x
G7sus4 2,1,3,1,4,1,1,1;4;5;b7,G,D,F,C,D,G
G7sus4 3,x,2,3,4,1,x,1;4;5;b7,x,G,C,F,G,x
G9b5 1,2,1,3,1,1,4,1;3;b5;b7;9,G,B,F,A,Db,G
G9b5 2,x,x,1,2,3,1,1;3;b5;b7;9,x,x,G,Db,F,A
G9b5 3,1,2,1,3,4,1,1;3;b5;b7;9,Db,G,B,F,A,Db
Gadd9 1,x,x,3,2,1,4,1;3;5;9,x,x,G,B,D,A
Gadd9 2,2,x,0,1,0,x,1;3;5;9,G,x,D,A,B,x
Gaug 1,x,3,2,1,1,x,1;3;#5,x,D#,G,B,D#,x
Gaug 2,4,3,2,1,x,x,1;3;#5,B,D#,G,B,x,x
Gaug 3,x,x,4,2,3,1,1;3;#5,x,x,D#,G,B,D#
Gaug 4,x,x,x,2,3,1,1;3;#5,x,x,x,B,D#,G
Gaug 5,x,x,2,1,1,x,1;3;#5,x,x,G,B,D#,x
Gaug 6,x,3,2,1,x,x,1;3;#5,x,D#,G,B,x,x
Gaug 7,3,2,1,x,x,x,1;3;#5,B,D#,G,x,x,x
Gaug 8,x,x,x,2,3,1,1;3;#5,x,x,x,D#,G,B
Gaug 9,x,x,2,1,1,x,1;3;#5,x,x,B,D#,G,x
Gaug 10,x,3,2,1,x,x,1;3;#5,x,G,B,D#,x,x
Gaug 11,x,x,x,2,3,1,1;3;#5,x,x,x,G,B,D#
Gaug 12,x,x,2,1,1,x,1;3;#5,x,x,D#,G,B,x
Gaug 13,x,3,2,1,x,x,1;3;#5,x,B,D#,G,x,x
Gaug 14,3,2,1,x,x,x,1;3;#5,G,B,D#,x,x,x
Gaug 15,3,2,1,x,x,x,1;3;#5,D#,G,B,x,x,x
Gdim 1,x,x,4,3,1,2,1;b3;b5,x,x,G,Bb,Db,G
Gdim 2,x,x,1,2,4,3,1;b3;b5,x,x,G,Db,G,Bb
Gdim 3,x,1,2,4,3,x,1;b3;b5,x,G,Db,G,Bb,x
Gdim 4,x,x,3,1,4,x,1;b3;b5,x,x,Bb,Db,G,x
Gdim 5,x,x,x,2,1,3,1;b3;b5,x,x,x,Bb,Db,G
Gdim 6,x,x,4,2,1,x,1;b3;b5,x,x,G,Bb,Db,x
Gdim 7,x,2,3,1,x,x,1;b3;b5,x,Db,G,Bb,x,x
Gdim 8,3,1,2,x,x,x,1;b3;b5,Bb,Db,G,x,x,x
Gdim 9,x,x,x,1,3,1,1;b3;b5,x,x,x,Db,G,Bb
Gdim 10,x,4,2,1,x,x,1;b3;b5,x,G,Bb,Db,x,x
Gdim 11,2,3,1,x,x,x,1;b3;b5,Db,G,Bb,x,x,x
Gdim 12,x,x,x,3,2,1,1;b3;b5,x,x,x,G,Bb,Db
Gdim 13,x,x,1,3,2,x,1;b3;b5,x,x,Db,G,Bb,x
Gdim 14,x,3,1,2,x,x,1;b3;b5,x,Bb,Db,G,x,x
Gdim 15,4,2,1,x,x,x,1;b3;b5,G,Bb,Db,x,x,x
Gdim7 1,2,4,1,3,x,x,1;b3;b5;bb7,Bb,Fb,G,Db,x,x
Gdim7 2,x,2,3,1,4,x,1;b3;b5;bb7,x,G,Db,Fb,Bb,x
Gdim7 3,x,x,1,3,2,4,1;b3;b5;bb7,x,x,Fb,Bb,Db,G
Gdim7 4,x,x,1,3,2,4,1;b3;b5;bb7,x,x,G,Db,Fb,Bb
Gdim7 5,x,3,1,2,x,x,1;b3;b5;bb7,x,G,Bb,Fb,x,x
Gdim7 6,2,x,1,3,x,x,1;b3;b5;bb7,G,x,Fb,Bb,x,x
Gdim7 7,x,x,1,3,2,4,1;b3;b5;bb7,x,x,Fb,Bb,Db,G
Gdim7 8,2,4,1,0,x,x,1;b3;b5;bb7,G,Db,Fb,G,x,x
Gm 1,1,3,4,1,1,1,1;b3;5,G,D,G,Bb,D,G
Gm 2,x,x,1,3,4,2,1;b3;5,x,x,G,D,G,Bb
Gm 3,x,1,3,4,2,1,1;b3;5,x,G,D,G,Bb,D
Gm(maj9) 1,x,x,2,1,1,4,1;b3;5;7;9,x,x,F#,Bb,D,A
Gm11 1,2,x,3,4,1,x,1;b3;5;b7;9;11,G,x,F,Bb,C,x
Gm11 2,x,1,1,1,2,4,1;b3;5;b7;9;11,x,G,C,F,Bb,F
Gm11 3,x,1,1,1,2,1,1;b3;5;b7;9;11,x,G,C,F,Bb,D
Gm11 4,x,x,2,3,1,x,1;b3;5;b7;9;11,x,x,F,Bb,C,x
Gm11 5,x,2,1,3,4,1,1;b3;5;b7;9;11,x,G,Bb,F,Bb,C
Gm11 6,x,2,1,3,4,1,1;b3;5;b7;9;11,x,G,Bb,F,A,C
Gm6 1,1,x,3,1,4,1,1;b3;5;6,G,x,G,Bb,E,G
Gm6 2,x,3,1,2,1,x,1;b3;5;6,x,G,Bb,E,G,x
Gm6 3,x,1,x,3,2,4,1;b3;5;6,x,G,x,G,Bb,E
Gm6 4,2,x,0,3,4,0,1;b3;5;6,G,x,D,Bb,D,E
Gm7 1,1,3,1,1,4,1,1;b3;5;b7,G,D,F,Bb,F,G
Gm7 2,x,x,1,4,2,3,1;b3;5;b7,x,x,G,D,F,Bb
Gm7 3,x,1,3,1,2,1,1;b3;5;b7,x,G,D,F,Bb,D
Gm7 4,2,x,3,3,x,x,1;b3;5;b7,G,x,F,Bb,x,x
Gm7 5,2,x,3,3,3,x,1;b3;5;b7,G,x,F,Bb,D,x
Gm7 6,1,3,1,1,1,1,1;b3;5;b7,G,D,F,Bb,D,G
Gm7 7,x,2,1,3,4,x,1;b3;5;b7,x,G,Bb,F,Bb,x
Gm7 8,2,x,x,3,4,1,1;b3;5;b7,G,x,x,Bb,D,F
Gm9 1,3,1,4,2,x,x,1;b3;5;b7;9,G,Bb,F,A,x,x
Gm9 2,1,3,1,1,1,4,1;b3;5;b7;9,G,D,F,Bb,D,A
Gm9 3,x,2,1,3,4,x,1;b3;5;b7;9,x,G,Bb,F,A,x
Gm9 4,2,x,3,3,3,4,1;b3;5;b7;9,G,x,F,Bb,D,A
Gmaj 1,1,3,4,2,1,1,1;3;5,G,D,G,B,D,G
Gmaj 2,x,4,3,1,2,1,1;3;5,x,G,B,D,G,B
Gmaj 3,x,x,x,0,0,3,1;3;5,x,x,x,G,B,G
Gmaj 4,2,1,0,0,3,4,1;3;5,G,B,D,G,D,G
Gmaj 5,x,x,x,1,2,1,1;3;5,x,x,x,D,G,B
Gmaj 6,1,3,4,2,x,x,1;3;5,G,D,G,B,x,x
Gmaj 7,x,1,3,3,3,x,1;3;5,x,G,D,G,B,x
Gmaj 8,3,2,0,x,x,x,1;3;5,G,B,D,x,x,x
Gmaj 9,2,x,0,0,0,4,1;3;5,G,x,D,G,B,G
Gmaj 10,x,x,3,2,1,1,1;3;5,x,x,G,B,D,G
Gmaj 11,x,1,0,0,3,4,1;3;5,x,B,D,G,D,G
Gmaj 12,2,1,x,x,x,x,1;3;5,G,B,x,x,x,x
Gmaj 13,x,1,4,x,x,x,1;3;5,x,B,G,x,x,x
Gmaj 14,x,1,0,0,0,4,1;3;5,x,B,D,G,B,G
Gmaj 15,x,1,3,3,3,1,1;3;5,x,G,D,G,B,D
Gmaj 16,x,x,3,1,2,x,1;3;5,x,x,B,D,G,x
Gmaj7 1,x,x,4,3,2,1,1;3;5;7,x,x,G,B,D,F#
Gmaj7 2,1,4,2,3,1,x,1;3;5;7,G,D,F#,B,D,x
Gmaj7 3,x,4,3,1,1,1,1;3;5;7,x,G,B,D,F#,B
Gmaj7 4,1,x,3,4,2,x,1;3;5;7,G,x,F#,B,D,x
Gmaj7 5,x,1,3,2,4,x,1;3;5;7,x,G,D,F#,B,x
Gmaj7 6,x,1,0,0,3,2,1;3;5;7,x,B,D,G,D,F#
Gmaj7 7,3,x,0,0,0,2,1;3;5;7,G,x,D,G,B,F#
Gmaj7 8,x,1,x,0,3,2,1;3;5;7,x,B,x,G,D,F#
Gmaj7 9,x,x,2,4,1,3,1;3;5;7,x,x,B,F#,G,D
Gmaj7 10,x,1,3,2,4,1,1;3;5;7,x,G,D,F#,B,D
Gmaj7 11,x,x,1,4,4,4,1;3;5;7,x,x,G,D,F#,B
Gmaj7 12,2,x,1,3,4,x,1;3;5;7,B,x,G,D,F#,x
Gmaj7 13,x,x,0,0,0,2,1;3;5;7,x,x,D,G,B,F#
Gmaj7 14,x,3,2,0,0,1,1;3;5;7,x,D,F#,G,B,G
Gmaj7 15,1,2,0,0,0,3,1;3;5;7,F#,B,D,G,B,F#
Gmaj7 16,1,1,3,0,x,x,1;3;5;7,F#,B,F#,G,x,x
Gmaj7 17,3,x,2,4,1,x,1;3;5;7,D,x,B,F#,G,x
Gmaj7 18,3,x,1,1,1,x,1;3;5;7,F#,x,D,G,B,x
Gmaj7 19,3,2,4,0,0,1,1;3;5;7,G,B,F#,G,B,F#
Gmaj7 20,x,1,1,3,4,x,1;3;5;7,x,D,G,D,F#,x
Gmaj7 21,3,2,0,0,0,1,1;3;5;7,G,B,D,G,B,F#
Gmaj9 1,2,1,4,1,3,x,1;3;5;7;9,G,B,F#,A,D,x
Gmaj9 2,x,x,4,1,2,1,1;3;5;7;9,x,x,G,A,D,F#
Gmaj9 3,x,2,1,4,3,x,1;3;5;7;9,x,G,B,F#,A,x
Gmajm 1,2,1,0,0,0,3,1;3;5,G,B,D,G,B,G
Gsus2 1,x,1,3,4,1,x,1;2;5,x,G,D,G,A,x
Gsus2 2,x,4,1,1,x,x,1;2;5,x,G,A,D,x,x
Gsus4 1,3,x,0,0,1,4,1;4;5,G,x,D,G,C,G
Gsus4 2,1,1,3,4,1,1,1;4;5,G,C,G,C,D,G
Gsus4 3,x,1,2,3,4,1,1;4;5,x,G,D,G,C,D
Gsus4 4,x,x,3,4,1,1,1;4;5,x,x,G,C,D,G
G#5 1,1,3,x,x,x,x,1;5,G#,D#,x,x,x,x
G#5 2,1,3,4,x,x,x,1;5,G#,D#,G#,x,x,x
G#5 3,x,1,3,x,x,x,1;5,x,G#,D#,x,x,x
G#6 1,x,x,1,1,1,1,1;3;5;6,x,x,D#,G#,B#,E#
G#6 2,1,x,3,2,4,1,1;3;5;6,G#,x,G#,B#,E#,G#
G#6 3,x,4,2,3,1,x,1;3;5;6,x,G#,B#,E#,G#,x
G#7 1,x,x,1,1,1,2,1;3;5;b7,x,x,D#,G#,B#,F#
G#7 2,1,3,1,2,4,1,1;3;5;b7,G#,D#,F#,B#,F#,G#
G#7 3,x,1,3,1,4,1,1;3;5;b7,x,G#,D#,F#,B#,D#
G#7 4,1,3,1,2,1,1,1;3;5;b7,G#,D#,F#,B#,D#,G#
G#9 1,x,1,3,2,4,x,1;3;5;b7;9,x,B#,F#,A#,D#,x
G#9 2,x,x,2,1,3,4,1;3;5;b7;9,x,x,F#,A#,D#,G#
G#9 3,x,2,1,3,4,x,1;3;5;b7;9,x,G#,B#,F#,A#,x
G#11 1,3,x,4,2,1,1,1;3;5;b7;9;11,G#,x,F#,A#,C#,F#
G#11 2,x,x,1,1,2,1,1;3;5;b7;9;11,x,x,G#,C#,F#,A#
G#11 3,x,1,1,1,1,1,1;3;5;b7;9;11,x,G#,C#,F#,A#,D#
G#13 1,3,x,4,2,1,1,1;3;5;b7;9;11;13,G#,x,F#,A#,B#,E#
G#13 2,1,x,1,2,3,4,1;3;5;b7;9;11;13,G#,x,F#,B#,E#,A#
G#13 3,x,2,1,3,3,4,1;3;5;b7;9;11;13,x,G#,B#,F#,A#,E#
G#13 4,1,x,2,3,4,x,1;3;5;b7;9;11;13,G#,x,F#,B#,E#,x
G#43991 1,2,1,1,1,3,4,1;3;5;6;9,G#,B#,E#,A#,D#,G#
G#43991 2,x,x,2,1,3,4,1;3;5;6;9,x,x,G#,B#,E#,A#
G#43991 3,x,2,1,1,3,4,1;3;5;6;9,x,G#,B#,E#,A#,D#
G#7(#11) 1,x,1,3,2,x,x,1;3;5;b7;#11,x,G#,C##,F#,x,x
G#7(#5) 1,1,x,1,2,3,1,1;3;#5;b7,G#,x,F#,B#,D##,G#
G#7(#5) 2,x,1,2,1,1,x,1;3;#5;b7,x,F#,B#,D##,G#,x
G#7(#5) 3,x,1,4,1,3,2,1;3;#5;b7,x,G#,D##,F#,B#,D##
G#7(#9) 1,2,1,3,3,3,3,1;3;5;b7;#9,G#,B#,F#,A##,D#,G#
G#7(#9) 2,1,3,1,2,1,4,1;3;5;b7;#9,G#,D#,F#,B#,D#,A##
G#7(#9) 3,x,2,1,3,4,x,1;3;5;b7;#9,x,G#,B#,F#,A##,x
G#7(b9) 1,3,2,4,1,x,x,1;3;5;b7;b9,G#,B#,F#,A,x,x
G#7(b9) 2,1,x,1,2,1,3,1;3;5;b7;b9,G#,x,F#,B#,D#,A
G#7(b9) 3,x,2,1,3,1,x,1;3;5;b7;b9,x,G#,B#,F#,A,x
G#7b5 1,x,x,2,4,1,3,1;3;b5;b7,x,x,F#,B#,D,G#
G#7b5 2,1,3,2,4,x,x,1;3;b5;b7,G#,D,F#,B#,x,x
G#7b5 3,x,x,1,2,3,4,1;3;b5;b7,x,x,G#,D,F#,B#
G#7sus4 1,x,x,1,1,2,3,1;4;5;b7,x,x,D#,G#,C#,F#
G#7sus4 2,1,3,1,4,1,1,1;4;5;b7,G#,D#,F#,C#,D#,G#
G#7sus4 3,x,x,1,3,2,4,1;4;5;b7,x,x,G#,D#,F#,C#
G#9b5 1,2,1,3,1,1,4,1;3;b5;b7;9,G#,B#,F#,A#,D,G#
G#9b5 2,x,x,1,2,3,1,1;3;b5;b7;9,x,x,G#,D,F#,A#
G#9b5 3,1,2,1,3,4,1,1;3;b5;b7;9,D,G#,B#,F#,A#,D
G#aug 1,x,3,2,1,1,x,1;3;#5,x,D##,G#,B#,D##,x
G#aug 2,4,3,2,1,x,x,1;3;#5,B#,D##,G#,B#,x,x
G#aug 3,x,x,4,2,3,1,1;3;#5,x,x,D##,G#,B#,D##
G#dim 1,x,x,4,3,1,2,1;b3;b5,x,x,G#,B,D,G#
G#dim 2,1,2,4,1,x,x,1;b3;b5,G#,D,G#,B,x,x
G#dim 3,x,1,2,4,3,x,1;b3;b5,x,G#,D,G#,B,x
G#dim 4,x,x,3,1,4,x,1;b3;b5,x,x,B,D,G#,x
G#dim 5,x,x,x,2,1,3,1;b3;b5,x,x,x,B,D,G#
G#dim 6,2,x,x,3,1,x,1;b3;b5,G#,x,x,B,D,x
G#dim 7,x,x,x,3,2,1,1;b3;b5,x,x,x,G#,B,D
G#dim7 1,2,4,1,3,x,x,1;b3;b5;bb7,G#,D,F,B,x,x
G#dim7 2,x,2,3,1,4,x,1;b3;b5;bb7,x,F,B,D,G#,x
G#dim7 3,x,x,1,3,2,4,1;b3;b5;bb7,x,x,B,F,G#,D
G#dim7 4,2,x,1,3,1,x,1;b3;b5;bb7,G#,x,F,B,D,x
G#dim7 5,x,x,x,2,1,3,1;b3;b5;bb7,x,x,x,F,G#,D
G#dim7 6,x,x,x,2,1,3,1;b3;b5;bb7,x,x,x,G#,B,F
G#m 1,1,3,4,1,1,1,1;b3;5,G#,D#,G#,B,D#,G#
G#m 2,x,x,1,3,4,2,1;b3;5,x,x,G#,D#,G#,B
G#m 3,x,1,3,4,2,1,1;b3;5,x,G#,D#,G#,B,D#
G#m 4,x,3,4,1,1,x,1;b3;5,x,D#,G#,B,D#,x
G#m 5,1,4,x,2,x,x,1;b3;5,G#,D#,x,B,x,x
G#m 6,3,1,x,x,x,x,1;b3;5,G#,B,x,x,x,x
G#m 7,1,3,4,1,1,x,1;b3;5,G#,D#,G#,B,D#,x
G#m11 1,2,x,3,4,1,x,1;b3;5;b7;9;11,G#,x,F#,B,C#,x
G#m6 1,x,x,1,2,0,3,1;b3;5;6,x,x,D#,G#,B,E#
G#m6 2,1,x,3,1,4,1,1;b3;5;6,G#,x,G#,B,E#,G#
G#m6 3,x,3,1,2,1,x,1;b3;5;6,x,G#,B,E#,G#,x
G#m6 4,2,x,1,3,3,3,1;b3;5;6,G#,x,E#,B,D#,G#
G#m7 1,1,3,1,1,4,1,1;b3;5;b7,G#,D#,F#,B,F#,G#
G#m7 2,x,x,1,4,2,3,1;b3;5;b7,x,x,G#,D#,F#,B
G#m7 3,x,1,3,1,2,1,1;b3;5;b7,x,G#,D#,F#,B,D#
G#m7 4,2,x,3,3,3,x,1;b3;5;b7,G#,x,F#,B,D#,x
G#m7 5,1,3,1,1,1,4,1;b3;5;b7,G#,D#,F#,B,D#,B
G#m7 6,2,1,3,4,0,x,1;b3;5;b7,G#,B,F#,B,B,x
G#m7 7,2,x,3,4,x,x,1;b3;5;b7,G#,x,F#,B,x,x
G#m7 8,x,2,1,3,4,x,1;b3;5;b7,x,G#,B,F#,B,x
G#m7 9,1,3,1,1,1,1,1;b3;5;b7,G#,D#,F#,B,D#,G#
G#m7 10,1,3,1,1,1,x,1;b3;5;b7,G#,D#,F#,B,D#,x
G#m7b5 1,2,x,3,4,1,x,1;b3;b5;b7,G#,x,F#,B,D,x
G#m9 1,1,3,1,1,1,4,1;b3;5;b7;9,G#,D#,F#,B,D#,A#
G#m9 2,x,x,2,1,4,3,1;b3;5;b7;9,x,x,G#,B,F#,A#
G#m9 3,x,2,1,3,4,x,1;b3;5;b7;9,x,G#,B,F#,A#,x
G#m9 4,2,x,3,1,0,4,1;b3;5;b7;9,G#,x,F#,A#,B,G#
G#maj 1,x,x,1,1,1,4,1;3;5,x,x,D#,G#,B#,G#
G#maj 2,1,3,4,2,1,1,1;3;5,G#,D#,G#,B#,D#,G#
G#maj 3,x,4,3,1,2,1,1;3;5,x,G#,B#,D#,G#,B#
G#maj 4,x,3,1,1,1,x,1;3;5,x,B#,D#,G#,B#,x
G#maj7 1,x,x,4,3,2,1,1;3;5;7,x,x,G#,B#,D#,F##
G#maj7 2,1,4,2,3,1,x,1;3;5;7,G#,D#,F##,B#,D#,x
G#maj7 3,x,4,3,1,1,1,1;3;5;7,x,G#,B#,D#,F##,B#
G#maj9 1,2,1,4,1,3,x,1;3;5;7;9,G#,B#,F##,A#,D#,x
G#maj9 2,x,x,4,1,2,1,1;3;5;7;9,x,x,G#,A#,D#,F##
G#maj9 3,x,2,1,4,3,x,1;3;5;7;9,x,G#,B#,F##,A#,x
G#sus4 1,x,x,1,1,2,4,1;4;5,x,x,D#,G#,C#,G#
G#sus4 2,1,1,3,4,1,1,1;4;5,G#,C#,G#,C#,D#,G#
G#sus4 3,x,x,1,2,3,4,1;4;5,x,x,G#,D#,G#,C#
Gb5 1,1,3,4,x,x,x,1;5,Gb,Db,Gb,x,x,x
Gb6 1,1,x,3,2,4,1,1;3;5;6,Gb,x,Gb,Bb,Eb,Gb
Gb6 2,x,4,2,3,1,x,1;3;5;6,x,Gb,Bb,Eb,Gb,x
Gb6 3,x,1,3,3,3,3,1;3;5;6,x,Gb,Db,Gb,Bb,Eb
Gb7 1,1,3,1,2,4,1,1;3;5;b7,Gb,Db,Fb,Bb,Fb,Gb
Gb7 2,x,3,2,4,1,x,1;3;5;b7,x,Gb,Bb,Fb,Gb,x
Gb7 3,x,1,3,1,4,1,1;3;5;b7,x,Gb,Db,Fb,Bb,Db
Gb7 4,x,x,x,2,1,3,1;3;5;b7,x,x,x,Db,Fb,Bb
Gb7 5,1,x,2,3,x,x,1;3;5;b7,Gb,x,Fb,Bb,x,x
Gb7 6,x,2,1,3,x,x,1;3;5;b7,x,Gb,Bb,Fb,x,x
Gb7 7,x,x,1,3,2,4,1;3;5;b7,x,x,Gb,Db,Fb,Bb
Gb7 8,x,3,x,2,1,x,1;3;5;b7,x,Fb,x,Db,Fb,x
Gb9 1,x,x,2,1,3,4,1;3;5;b7;9,x,x,Fb,Ab,Db,Gb
Gb9 2,x,x,1,3,2,1,1;3;5;b7;9,x,x,Gb,Db,Fb,Ab
Gb9 3,x,2,1,3,4,x,1;3;5;b7;9,x,Gb,Bb,Fb,Ab,x
Gb9 4,2,x,1,3,4,x,1;3;5;b7;9,Db,x,Bb,Fb,Ab,x
Gb9 5,x,x,1,3,3,3,1;3;5;b7;9,x,x,Bb,Fb,Ab,Db
Gb9 6,x,2,1,3,3,3,1;3;5;b7;9,x,Gb,Bb,Fb,Ab,Db
Gb11 1,2,x,3,1,0,0,1;3;5;b7;9;11,Gb,x,Fb,Ab,Cb,Fb
Gb11 2,x,x,1,1,2,1,1;3;5;b7;9;11,x,x,Gb,Cb,Fb,Ab
Gb11 3,x,1,1,1,1,1,1;3;5;b7;9;11,x,Gb,Cb,Fb,Ab,Db
Gb13 1,1,x,1,2,3,4,1;3;5;b7;9;11;13,Gb,x,Fb,Bb,Eb,Ab
