Chord,E,A,D,G,B,E2,Structure,Note1,Note2,Note3,Note4,Note5,Note6
G6 12,2,x,1,4,3,x,1;3;5;6,G,E,B,D,x,x
G6 13,x,x,3,2,4,0,1;3;5;6,G,B,E,E,x,x
G6 14,1,x,4,3,2,0,1;3;5;6,G,G,B,D,E,x
G6 15,x,2,3,1,0,0,1;3;5;6,D,G,B,B,E,x
G6 16,1,4,x,x,x,x,1;3;5;6,G,E,x,x,x,x
G6 17,0,2,3,1,0,0,1;3;5;6,E,D,G,B,B,E
G6 18,3,x,0,0,4,0,1;3;5;6,G,D,G,D,E,x
G7 1,3,2,0,0,0,1,1;3;5;b7,G,B,D,G,B,F
G7 2,1,3,1,2,4,1,1;3;5;b7,G,D,F,B,F,G
G7 3,x,3,2,4,1,x,1;3;5;b7,G,B,F,G,x,x
G7 4,x,2,3,0,4,x,1;3;5;b7,B,F,G,D,x,x
G7 5,2,1,3,0,0,4,1;3;5;b7,G,B,F,G,B,G
G7 6,3,2,0,0,4,1,1;3;5;b7,G,B,D,G,D,F
G7 7,3,2,4,0,0,1,1;3;5;b7,G,B,F,G,B,F
G7 8,x,x,x,2,1,3,1;3;5;b7,D,F,B,x,x,x
G7 9,x,2,1,3,0,4,1;3;5;b7,G,B,F,B,D,x
G7 10,x,x,3,2,4,1,1;3;5;b7,G,B,F,G,x,x
G7 11,1,3,1,2,1,1,1;3;5;b7,G,D,F,B,D,G
G7 12,x,x,1,3,2,4,1;3;5;b7,G,D,F,B,x,x
G7 13,1,x,2,3,x,x,1;3;5;b7,G,F,B,x,x,x
G7 14,x,2,1,3,x,x,1;3;5;b7,G,B,F,x,x,x
G7 15,x,x,x,0,0,1,1;3;5;b7,G,B,F,x,x,x
G7 16,1,x,2,4,3,x,1;3;5;b7,G,F,B,D,x,x
G7 17,x,1,2,4,3,x,1;3;5;b7,B,F,B,D,x,x
G7 18,x,3,1,2,1,x,1;3;5;b7,D,F,B,D,x,x
G7 19,3,x,1,4,2,x,1;3;5;b7,B,G,D,F,x,x
G7 20,x,x,4,2,1,3,1;3;5;b7,B,D,F,B,x,x
G9 1,x,1,3,2,4,x,1;3;5;b7;9,B,F,A,D,x,x
G9 2,x,x,2,1,3,4,1;3;5;b7;9,F,A,D,G,x,x
G9 3,x,2,1,3,4,x,1;3;5;b7;9,G,B,F,A,x,x
G9 4,x,2,1,3,3,3,1;3;5;b7;9,G,B,F,A,D,x
G9 5,x,x,1,2,1,4,1;3;5;b7;9,F,B,D,A,x,x
G9 6,1,3,1,2,1,4,1;3;5;b7;9,G,D,F,B,D,A
G9 7,x,x,1,3,2,1,1;3;5;b7;9,G,D,F,A,x,x
G9 8,x,x,3,2,1,4,1;3;5;b7;9,F,A,B,G,x,x
G9 9,x,x,1,2,2,2,1;3;5;b7;9,B,F,A,D,x,x
G9 10,3,x,0,2,0,1,1;3;5;b7;9,G,D,A,B,F,x
G11 1,3,x,4,2,1,1,1;3;5;b7;9;11,G,F,A,C,F,x
G11 2,x,x,1,1,2,1,1;3;5;b7;9;11,G,C,F,A,x,x
G11 3,x,1,1,1,1,1,1;3;5;b7;9;11,G,C,F,A,D,x
G13 1,3,x,4,2,0,0,1;3;5;b7;9;11;13,G,F,A,B,E,x
G13 2,1,x,1,2,3,4,1;3;5;b7;9;11;13,G,F,B,E,A,x
G13 3,x,2,1,3,3,4,1;3;5;b7;9;11;13,G,B,F,A,E,x
G13 4,1,x,2,3,4,x,1;3;5;b7;9;11;13,G,F,B,E,x,x
G13 5,1,3,1,2,4,1,1;3;5;b7;9;11;13,G,D,F,B,E,G
G13 6,1,3,1,2,4,4,1;3;5;b7;9;11;13,G,D,F,B,E,A
G13 7,x,x,1,2,3,4,1;3;5;b7;9;11;13,F,B,E,A,x,x
G13 8,x,x,1,2,3,1,1;3;5;b7;9;11;13,F,B,E,G,x,x
G13 9,x,x,1,2,2,4,1;3;5;b7;9;11;13,B,F,A,E,x,x
G13 10,x,1,3,4,2,x,1;3;5;b7;9;11;13,F,B,E,G,x,x
G13 11,x,x,3,0,0,0,1;3;5;b7;9;11;13,F,G,B,E,x,x
G13 12,x,1,3,2,4,0,1;3;5;b7;9;11;13,B,F,A,D,E,x
G43991 1,2,1,1,1,3,4,1;3;5;6;9,G,B,E,A,D,G
G43991 2,x,x,2,1,3,4,1;3;5;6;9,G,B,E,A,x,x
G43991 3,x,2,1,1,3,4,1;3;5;6;9,G,B,E,A,D,x
G13(b9) 1,x,x,3,1,0,0,1;3;5;b7;b9;11;13,F,Ab,B,E,x,x
G13(b9) 2,x,1,3,3,3,x,1;3;5;b7;b9;11;13,F,B,E,Ab,x,x
G13(b9) 3,x,1,3,3,3,4,1;3;5;b7;b9;11;13,F,B,E,Ab,D,x
G13(b9) 4,x,x,1,2,4,3,1;3;5;b7;b9;11;13,F,B,E,Ab,x,x
G13(b9) 5,3,x,4,1,0,0,1;3;5;b7;b9;11;13,G,F,Ab,B,E,x
G7(#11) 1,2,x,3,4,1,x,1;3;5;b7;#11,G,F,B,C#,x,x
G7(#11) 2,x,1,3,2,x,x,1;3;5;b7;#11,G,C#,F,x,x,x
G7(#5) 1,1,x,1,2,3,1,1;3;#5;b7,G,F,B,D#,G,x
G7(#5) 2,x,1,2,1,1,x,1;3;#5;b7,F,B,D#,G,x,x
G7(#5) 3,x,1,4,1,3,2,1;3;#5;b7,G,D#,F,B,D#,x
G7(#5) 4,1,x,2,3,4,x,1;3;#5;b7,G,F,B,D#,x,x
G7(#9) 1,2,1,3,3,3,3,1;3;5;b7;#9,G,B,F,A#,D,G
G7(#9) 2,1,3,1,2,1,4,1;3;5;b7;#9,G,D,F,B,D,A#
G7(#9) 3,x,2,1,3,4,x,1;3;5;b7;#9,G,B,F,A#,x,x
G7(b9) 1,3,2,4,1,0,x,1;3;5;b7;b9,G,B,F,Ab,B,x
G7(b9) 2,1,x,1,2,1,3,1;3;5;b7;b9,G,F,B,D,Ab,x
G7(b9) 3,x,2,1,3,1,x,1;3;5;b7;b9,G,B,F,Ab,x,x
G7(b9) 4,x,2,3,1,4,x,1;3;5;b7;b9,B,F,Ab,D,x,x
G7(b9) 5,x,x,1,3,2,4,1;3;5;b7;b9,Ab,D,F,B,x,x
G7(b9) 6,x,x,1,3,2,4,1;3;5;b7;b9,F,B,D,Ab,x,x
G7(b9) 7,x,2,3,1,4,x,1;3;5;b7;b9,Ab,D,F,B,x,x
G7(b9) 8,x,x,1,3,2,4,1;3;5;b7;b9,B,F,Ab,D,x,x
G7(b9) 9,x,x,1,3,2,4,1;3;5;b7;b9,D,Ab,B,F,x,x
G7(b9) 10,x,x,3,1,4,x,1;3;5;b7;b9,B,D,Ab,x,x,x
G7(b9) 11,3,1,2,x,4,x,1;3;5;b7;b9,B,D,Ab,G,x,x
G7b5 1,1,3,2,4,x,x,1;3;b5;b7,G,Db,F,B,x,x
G7b5 2,x,x,1,2,3,4,1;3;b5;b7,G,Db,F,B,x,x
G7b5 3,x,1,2,1,3,x,1;3;b5;b7,G,Db,F,B,x,x
G7sus4 1,3,x,4,0,1,x,1;4;5;b7,G,F,G,C,x,x
G7sus4 2,1,3,1,4,1,1,1;4;5;b7,G,D,F,C,D,G
G7sus4 3,x,2,3,4,1,x,1;4;5;b7,G,C,F,G,x,x
G9b5 1,2,1,3,1,1,4,1;3;b5;b7;9,G,B,F,A,Db,G
G9b5 2,x,x,1,2,3,1,1;3;b5;b7;9,G,Db,F,A,x,x
G9b5 3,1,2,1,3,4,1,1;3;b5;b7;9,Db,G,B,F,A,Db
Gadd9 1,x,x,3,2,1,4,1;3;5;9,G,B,D,A,x,x
Gadd9 2,2,x,0,1,0,x,1;3;5;9,G,D,A,B,x,x
Gaug 1,x,3,2,1,1,x,1;3;#5,D#,G,B,D#,x,x
Gaug 2,4,3,2,1,x,x,1;3;#5,B,D#,G,B,x,x
Gaug 3,x,x,4,2,3,1,1;3;#5,D#,G,B,D#,x,x
Gaug 4,x,x,x,2,3,1,1;3;#5,B,D#,G,x,x,x
Gaug 5,x,x,2,1,1,x,1;3;#5,G,B,D#,x,x,x
Gaug 6,x,3,2,1,x,x,1;3;#5,D#,G,B,x,x,x
Gaug 7,3,2,1,x,x,x,1;3;#5,B,D#,G,x,x,x
Gaug 8,x,x,x,2,3,1,1;3;#5,D#,G,B,x,x,x
Gaug 9,x,x,2,1,1,x,1;3;#5,B,D#,G,x,x,x
Gaug 10,x,3,2,1,x,x,1;3;#5,G,B,D#,x,x,x
Gaug 11,x,x,x,2,3,1,1;3;#5,G,B,D#,x,x,x
Gaug 12,x,x,2,1,1,x,1;3;#5,D#,G,B,x,x,x
Gaug 13,x,3,2,1,x,x,1;3;#5,B,D#,G,x,x,x
Gaug 14,3,2,1,x,x,x,1;3;#5,G,B,D#,x,x,x
Gaug 15,3,2,1,x,x,x,1;3;#5,D#,G,B,x,x,x
Gdim 1,x,x,4,3,1,2,1;b3;b5,G,Bb,Db,G,x,x
Gdim 2,x,x,1,2,4,3,1;b3;b5,G,Db,G,Bb,x,x
Gdim 3,x,1,2,4,3,x,1;b3;b5,G,Db,G,Bb,x,x
Gdim 4,x,x,3,1,4,x,1;b3;b5,Bb,Db,G,x,x,x
Gdim 5,x,x,x,2,1,3,1;b3;b5,Bb,Db,G,x,x,x
Gdim 6,x,x,4,2,1,x,1;b3;b5,G,Bb,Db,x,x,x
Gdim 7,x,2,3,1,x,x,1;b3;b5,Db,G,Bb,x,x,x
Gdim 8,3,1,2,x,x,x,1;b3;b5,Bb,Db,G,x,x,x
Gdim 9,x,x,x,1,3,1,1;b3;b5,Db,G,Bb,x,x,x
Gdim 10,x,4,2,1,x,x,1;b3;b5,G,Bb,Db,x,x,x
Gdim 11,2,3,1,x,x,x,1;b3;b5,Db,G,Bb,x,x,x
Gdim 12,x,x,x,3,2,1,1;b3;b5,G,Bb,Db,x,x,x
Gdim 13,x,x,1,3,2,x,1;b3;b5,Db,G,Bb,x,x,x
Gdim 14,x,3,1,2,x,x,1;b3;b5,Bb,Db,G,x,x,x
Gdim 15,4,2,1,x,x,x,1;b3;b5,G,Bb,Db,x,x,x
Gdim7 1,2,4,1,3,x,x,1;b3;b5;bb7,Bb,Fb,G,Db,x,x
Gdim7 2,x,2,3,1,4,x,1;b3;b5;bb7,G,Db,Fb,Bb,x,x
Gdim7 3,x,x,1,3,2,4,1;b3;b5;bb7,Fb,Bb,Db,G,x,x
Gdim7 4,x,x,1,3,2,4,1;b3;b5;bb7,G,Db,Fb,Bb,x,x
Gdim7 5,x,3,1,2,x,x,1;b3;b5;bb7,G,Bb,Fb,x,x,x
Gdim7 6,2,x,1,3,x,x,1;b3;b5;bb7,G,Fb,Bb,x,x,x
Gdim7 7,x,x,1,3,2,4,1;b3;b5;bb7,Fb,Bb,Db,G,x,x
Gdim7 8,2,4,1,0,x,x,1;b3;b5;bb7,G,Db,Fb,G,x,x
Gm 1,1,3,4,1,1,1,1;b3;5,G,D,G,Bb,D,G
Gm 2,x,x,1,3,4,2,1;b3;5,G,D,G,Bb,x,x
Gm 3,x,1,3,4,2,1,1;b3;5,G,D,G,Bb,D,x
Gm(maj9) 1,x,x,2,1,1,4,1;b3;5;7;9,F#,Bb,D,A,x,x
Gm11 1,2,x,3,4,1,x,1;b3;5;b7;9;11,G,F,Bb,C,x,x
Gm11 2,x,1,1,1,2,4,1;b3;5;b7;9;11,G,C,F,Bb,F,x
Gm11 3,x,1,1,1,2,1,1;b3;5;b7;9;11,G,C,F,Bb,D,x
Gm11 4,x,x,2,3,1,x,1;b3;5;b7;9;11,F,Bb,C,x,x,x
Gm11 5,x,2,1,3,4,1,1;b3;5;b7;9;11,G,Bb,F,Bb,C,x
Gm11 6,x,2,1,3,4,1,1;b3;5;b7;9;11,G,Bb,F,A,C,x
Gm6 1,1,x,3,1,4,1,1;b3;5;6,G,G,Bb,E,G,x
Gm6 2,x,3,1,2,1,x,1;b3;5;6,G,Bb,E,G,x,x
Gm6 3,x,1,x,3,2,4,1;b3;5;6,G,G,Bb,E,x,x
Gm6 4,2,x,0,3,4,0,1;b3;5;6,G,D,Bb,D,E,x
Gm7 1,1,3,1,1,4,1,1;b3;5;b7,G,D,F,Bb,F,G
Gm7 2,x,x,1,4,2,3,1;b3;5;b7,G,D,F,Bb,x,x
Gm7 3,x,1,3,1,2,1,1;b3;5;b7,G,D,F,Bb,D,x
Gm7 4,2,x,3,3,x,x,1;b3;5;b7,G,F,Bb,x,x,x
Gm7 5,2,x,3,3,3,x,1;b3;5;b7,G,F,Bb,D,x,x
Gm7 6,1,3,1,1,1,1,1;b3;5;b7,G,D,F,Bb,D,G
Gm7 7,x,2,1,3,4,x,1;b3;5;b7,G,Bb,F,Bb,x,x
Gm7 8,2,x,x,3,4,1,1;b3;5;b7,G,Bb,D,F,x,x
Gm9 1,3,1,4,2,x,x,1;b3;5;b7;9,G,Bb,F,A,x,x
Gm9 2,1,3,1,1,1,4,1;b3;5;b7;9,G,D,F,Bb,D,A
Gm9 3,x,2,1,3,4,x,1;b3;5;b7;9,G,Bb,F,A,x,x
Gm9 4,2,x,3,3,3,4,1;b3;5;b7;9,G,F,Bb,D,A,x
Gmaj 1,1,3,4,2,1,1,1;3;5,G,D,G,B,D,G
Gmaj 2,x,4,3,1,2,1,1;3;5,G,B,D,G,B,x
Gmaj 3,x,x,x,0,0,3,1;3;5,G,B,G,x,x,x
Gmaj 4,2,1,0,0,3,4,1;3;5,G,B,D,G,D,G
Gmaj 5,x,x,x,1,2,1,1;3;5,D,G,B,x,x,x
Gmaj 6,1,3,4,2,x,x,1;3;5,G,D,G,B,x,x
Gmaj 7,x,1,3,3,3,x,1;3;5,G,D,G,B,x,x
Gmaj 8,3,2,0,x,x,x,1;3;5,G,B,D,x,x,x
Gmaj 9,2,x,0,0,0,4,1;3;5,G,D,G,B,G,x
Gmaj 10,x,x,3,2,1,1,1;3;5,G,B,D,G,x,x
Gmaj 11,x,1,0,0,3,4,1;3;5,B,D,G,D,G,x
Gmaj 12,2,1,x,x,x,x,1;3;5,G,B,x,x,x,x
Gmaj 13,x,1,4,x,x,x,1;3;5,B,G,x,x,x,x
Gmaj 14,x,1,0,0,0,4,1;3;5,B,D,G,B,G,x
Gmaj 15,x,1,3,3,3,1,1;3;5,G,D,G,B,D,x
Gmaj 16,x,x,3,1,2,x,1;3;5,B,D,G,x,x,x
Gmaj7 1,x,x,4,3,2,1,1;3;5;7,G,B,D,F#,x,x
Gmaj7 2,1,4,2,3,1,x,1;3;5;7,G,D,F#,B,D,x
Gmaj7 3,x,4,3,1,1,1,1;3;5;7,G,B,D,F#,B,x
Gmaj7 4,1,x,3,4,2,x,1;3;5;7,G,F#,B,D,x,x
Gmaj7 5,x,1,3,2,4,x,1;3;5;7,G,D,F#,B,x,x
Gmaj7 6,x,1,0,0,3,2,1;3;5;7,B,D,G,D,F#,x
Gmaj7 7,3,x,0,0,0,2,1;3;5;7,G,D,G,B,F#,x
Gmaj7 8,x,1,x,0,3,2,1;3;5;7,B,G,D,F#,x,x
Gmaj7 9,x,x,2,4,1,3,1;3;5;7,B,F#,G,D,x,x
Gmaj7 10,x,1,3,2,4,1,1;3;5;7,G,D,F#,B,D,x
Gmaj7 11,x,x,1,4,4,4,1;3;5;7,G,D,F#,B,x,x
Gmaj7 12,2,x,1,3,4,x,1;3;5;7,B,G,D,F#,x,x
Gmaj7 13,x,x,0,0,0,2,1;3;5;7,D,G,B,F#,x,x
Gmaj7 14,x,3,2,0,0,1,1;3;5;7,D,F#,G,B,G,x
Gmaj7 15,1,2,0,0,0,3,1;3;5;7,F#,B,D,G,B,F#
Gmaj7 16,1,1,3,0,x,x,1;3;5;7,F#,B,F#,G,x,x
Gmaj7 17,3,x,2,4,1,x,1;3;5;7,D,B,F#,G,x,x
Gmaj7 18,3,x,1,1,1,x,1;3;5;7,F#,D,G,B,x,x
Gmaj7 19,3,2,4,0,0,1,1;3;5;7,G,B,F#,G,B,F#
Gmaj7 20,x,1,1,3,4,x,1;3;5;7,D,G,D,F#,x,x
Gmaj7 21,3,2,0,0,0,1,1;3;5;7,G,B,D,G,B,F#
Gmaj9 1,2,1,4,1,3,x,1;3;5;7;9,G,B,F#,A,D,x
Gmaj9 2,x,x,4,1,2,1,1;3;5;7;9,G,A,D,F#,x,x
Gmaj9 3,x,2,1,4,3,x,1;3;5;7;9,G,B,F#,A,x,x
Gmajm 1,2,1,0,0,0,3,1;3;5,G,B,D,G,B,G
Gsus2 1,x,1,3,4,1,x,1;2;5,G,D,G,A,x,x
Gsus2 2,x,4,1,1,x,x,1;2;5,G,A,D,x,x,x
Gsus4 1,3,x,0,0,1,4,1;4;5,G,D,G,C,G,x
Gsus4 2,1,1,3,4,1,1,1;4;5,G,C,G,C,D,G
Gsus4 3,x,1,2,3,4,1,1;4;5,G,D,G,C,D,x
Gsus4 4,x,x,3,4,1,1,1;4;5,G,C,D,G,x,x
G#5 1,1,3,x,x,x,x,1;5,G#,D#,x,x,x,x
G#5 2,1,3,4,x,x,x,1;5,G#,D#,G#,x,x,x
G#5 3,x,1,3,x,x,x,1;5,G#,D#,x,x,x,x
G#6 1,x,x,1,1,1,1,1;3;5;6,D#,G#,B#,E#,x,x
G#6 2,1,x,3,2,4,1,1;3;5;6,G#,G#,B#,E#,G#,x
G#6 3,x,4,2,3,1,x,1;3;5;6,G#,B#,E#,G#,x,x
G#7 1,x,x,1,1,1,2,1;3;5;b7,D#,G#,B#,F#,x,x
G#7 2,1,3,1,2,4,1,1;3;5;b7,G#,D#,F#,B#,F#,G#
G#7 3,x,1,3,1,4,1,1;3;5;b7,G#,D#,F#,B#,D#,x
G#7 4,1,3,1,2,1,1,1;3;5;b7,G#,D#,F#,B#,D#,G#
G#9 1,x,1,3,2,4,x,1;3;5;b7;9,B#,F#,A#,D#,x,x
G#9 2,x,x,2,1,3,4,1;3;5;b7;9,F#,A#,D#,G#,x,x
G#9 3,x,2,1,3,4,x,1;3;5;b7;9,G#,B#,F#,A#,x,x
G#11 1,3,x,4,2,1,1,1;3;5;b7;9;11,G#,F#,A#,C#,F#,x
G#11 2,x,x,1,1,2,1,1;3;5;b7;9;11,G#,C#,F#,A#,x,x
G#11 3,x,1,1,1,1,1,1;3;5;b7;9;11,G#,C#,F#,A#,D#,x
G#13 1,3,x,4,2,1,1,1;3;5;b7;9;11;13,G#,F#,A#,B#,E#,x
G#13 2,1,x,1,2,3,4,1;3;5;b7;9;11;13,G#,F#,B#,E#,A#,x
G#13 3,x,2,1,3,3,4,1;3;5;b7;9;11;13,G#,B#,F#,A#,E#,x
G#13 4,1,x,2,3,4,x,1;3;5;b7;9;11;13,G#,F#,B#,E#,x,x
G#43991 1,2,1,1,1,3,4,1;3;5;6;9,G#,B#,E#,A#,D#,G#
G#43991 2,x,x,2,1,3,4,1;3;5;6;9,G#,B#,E#,A#,x,x
G#43991 3,x,2,1,1,3,4,1;3;5;6;9,G#,B#,E#,A#,D#,x
G#7(#11) 1,x,1,3,2,x,x,1;3;5;b7;#11,G#,C##,F#,x,x,x
G#7(#5) 1,1,x,1,2,3,1,1;3;#5;b7,G#,F#,B#,D##,G#,x
G#7(#5) 2,x,1,2,1,1,x,1;3;#5;b7,F#,B#,D##,G#,x,x
G#7(#5) 3,x,1,4,1,3,2,1;3;#5;b7,G#,D##,F#,B#,D##,x
G#7(#9) 1,2,1,3,3,3,3,1;3;5;b7;#9,G#,B#,F#,A##,D#,G#
G#7(#9) 2,1,3,1,2,1,4,1;3;5;b7;#9,G#,D#,F#,B#,D#,A##
G#7(#9) 3,x,2,1,3,4,x,1;3;5;b7;#9,G#,B#,F#,A##,x,x
G#7(b9) 1,3,2,4,1,x,x,1;3;5;b7;b9,G#,B#,F#,A,x,x
G#7(b9) 2,1,x,1,2,1,3,1;3;5;b7;b9,G#,F#,B#,D#,A,x
G#7(b9) 3,x,2,1,3,1,x,1;3;5;b7;b9,G#,B#,F#,A,x,x
G#7b5 1,x,x,2,4,1,3,1;3;b5;b7,F#,B#,D,G#,x,x
G#7b5 2,1,3,2,4,x,x,1;3;b5;b7,G#,D,F#,B#,x,x
G#7b5 3,x,x,1,2,3,4,1;3;b5;b7,G#,D,F#,B#,x,x
G#7sus4 1,x,x,1,1,2,3,1;4;5;b7,D#,G#,C#,F#,x,x
G#7sus4 2,1,3,1,4,1,1,1;4;5;b7,G#,D#,F#,C#,D#,G#
G#7sus4 3,x,x,1,3,2,4,1;4;5;b7,G#,D#,F#,C#,x,x
G#9b5 1,2,1,3,1,1,4,1;3;b5;b7;9,G#,B#,F#,A#,D,G#
G#9b5 2,x,x,1,2,3,1,1;3;b5;b7;9,G#,D,F#,A#,x,x
G#9b5 3,1,2,1,3,4,1,1;3;b5;b7;9,D,G#,B#,F#,A#,D
G#aug 1,x,3,2,1,1,x,1;3;#5,D##,G#,B#,D##,x,x
G#aug 2,4,3,2,1,x,x,1;3;#5,B#,D##,G#,B#,x,x
G#aug 3,x,x,4,2,3,1,1;3;#5,D##,G#,B#,D##,x,x
G#dim 1,x,x,4,3,1,2,1;b3;b5,G#,B,D,G#,x,x
G#dim 2,1,2,4,1,x,x,1;b3;b5,G#,D,G#,B,x,x
G#dim 3,x,1,2,4,3,x,1;b3;b5,G#,D,G#,B,x,x
G#dim 4,x,x,3,1,4,x,1;b3;b5,B,D,G#,x,x,x
G#dim 5,x,x,x,2,1,3,1;b3;b5,B,D,G#,x,x,x
G#dim 6,2,x,x,3,1,x,1;b3;b5,G#,B,D,x,x,x
G#dim 7,x,x,x,3,2,1,1;b3;b5,G#,B,D,x,x,x
G#dim7 1,2,4,1,3,x,x,1;b3;b5;bb7,G#,D,F,B,x,x
G#dim7 2,x,2,3,1,4,x,1;b3;b5;bb7,F,B,D,G#,x,x
G#dim7 3,x,x,1,3,2,4,1;b3;b5;bb7,B,F,G#,D,x,x
G#dim7 4,2,x,1,3,1,x,1;b3;b5;bb7,G#,F,B,D,x,x
G#dim7 5,x,x,x,2,1,3,1;b3;b5;bb7,F,G#,D,x,x,x
G#dim7 6,x,x,x,2,1,3,1;b3;b5;bb7,G#,B,F,x,x,x
G#m 1,1,3,4,1,1,1,1;b3;5,G#,D#,G#,B,D#,G#
G#m 2,x,x,1,3,4,2,1;b3;5,G#,D#,G#,B,x,x
G#m 3,x,1,3,4,2,1,1;b3;5,G#,D#,G#,B,D#,x
G#m 4,x,3,4,1,1,x,1;b3;5,D#,G#,B,D#,x,x
G#m 5,1,4,x,2,x,x,1;b3;5,G#,D#,B,x,x,x
G#m 6,3,1,x,x,x,x,1;b3;5,G#,B,x,x,x,x
G#m 7,1,3,4,1,1,x,1;b3;5,G#,D#,G#,B,D#,x
G#m11 1,2,x,3,4,1,x,1;b3;5;b7;9;11,G#,F#,B,C#,x,x
G#m6 1,x,x,1,2,0,3,1;b3;5;6,D#,G#,B,E#,x,x
G#m6 2,1,x,3,1,4,1,1;b3;5;6,G#,G#,B,E#,G#,x
G#m6 3,x,3,1,2,1,x,1;b3;5;6,G#,B,E#,G#,x,x
G#m6 4,2,x,1,3,3,3,1;b3;5;6,G#,E#,B,D#,G#,x
G#m7 1,1,3,1,1,4,1,1;b3;5;b7,G#,D#,F#,B,F#,G#
G#m7 2,x,x,1,4,2,3,1;b3;5;b7,G#,D#,F#,B,x,x
G#m7 3,x,1,3,1,2,1,1;b3;5;b7,G#,D#,F#,B,D#,x
G#m7 4,2,x,3,3,3,x,1;b3;5;b7,G#,F#,B,D#,x,x
G#m7 5,1,3,1,1,1,4,1;b3;5;b7,G#,D#,F#,B,D#,B
G#m7 6,2,1,3,4,0,x,1;b3;5;b7,G#,B,F#,B,B,x
G#m7 7,2,x,3,4,x,x,1;b3;5;b7,G#,F#,B,x,x,x
G#m7 8,x,2,1,3,4,x,1;b3;5;b7,G#,B,F#,B,x,x
G#m7 9,1,3,1,1,1,1,1;b3;5;b7,G#,D#,F#,B,D#,G#
G#m7 10,1,3,1,1,1,x,1;b3;5;b7,G#,D#,F#,B,D#,x
G#m7b5 1,2,x,3,4,1,x,1;b3;b5;b7,G#,F#,B,D,x,x
G#m9 1,1,3,1,1,1,4,1;b3;5;b7;9,G#,D#,F#,B,D#,A#
G#m9 2,x,x,2,1,4,3,1;b3;5;b7;9,G#,B,F#,A#,x,x
G#m9 3,x,2,1,3,4,x,1;b3;5;b7;9,G#,B,F#,A#,x,x
G#m9 4,2,x,3,1,0,4,1;b3;5;b7;9,G#,F#,A#,B,G#,x
G#maj 1,x,x,1,1,1,4,1;3;5,D#,G#,B#,G#,x,x
G#maj 2,1,3,4,2,1,1,1;3;5,G#,D#,G#,B#,D#,G#
G#maj 3,x,4,3,1,2,1,1;3;5,G#,B#,D#,G#,B#,x
G#maj 4,x,3,1,1,1,x,1;3;5,B#,D#,G#,B#,x,x
G#maj7 1,x,x,4,3,2,1,1;3;5;7,G#,B#,D#,F##,x,x
G#maj7 2,1,4,2,3,1,x,1;3;5;7,G#,D#,F##,B#,D#,x
G#maj7 3,x,4,3,1,1,1,1;3;5;7,G#,B#,D#,F##,B#,x
G#maj9 1,2,1,4,1,3,x,1;3;5;7;9,G#,B#,F##,A#,D#,x
G#maj9 2,x,x,4,1,2,1,1;3;5;7;9,G#,A#,D#,F##,x,x
G#maj9 3,x,2,1,4,3,x,1;3;5;7;9,G#,B#,F##,A#,x,x
G#sus4 1,x,x,1,1,2,4,1;4;5,D#,G#,C#,G#,x,x
G#sus4 2,1,1,3,4,1,1,1;4;5,G#,C#,G#,C#,D#,G#
G#sus4 3,x,x,1,2,3,4,1;4;5,G#,D#,G#,C#,x,x
Gb5 1,1,3,4,x,x,x,1;5,Gb,Db,Gb,x,x,x
Gb6 1,1,x,3,2,4,1,1;3;5;6,Gb,Gb,Bb,Eb,Gb,x
Gb6 2,x,4,2,3,1,x,1;3;5;6,Gb,Bb,Eb,Gb,x,x
Gb6 3,x,1,3,3,3,3,1;3;5;6,Gb,Db,Gb,Bb,Eb,x
Gb7 1,1,3,1,2,4,1,1;3;5;b7,Gb,Db,Fb,Bb,Fb,Gb
Gb7 2,x,3,2,4,1,x,1;3;5;b7,Gb,Bb,Fb,Gb,x,x
Gb7 3,x,1,3,1,4,1,1;3;5;b7,Gb,Db,Fb,Bb,Db,x
Gb7 4,x,x,x,2,1,3,1;3;5;b7,Db,Fb,Bb,x,x,x
Gb7 5,1,x,2,3,x,x,1;3;5;b7,Gb,Fb,Bb,x,x,x
Gb7 6,x,2,1,3,x,x,1;3;5;b7,Gb,Bb,Fb,x,x,x
Gb7 7,x,x,1,3,2,4,1;3;5;b7,Gb,Db,Fb,Bb,x,x
Gb7 8,x,3,x,2,1,x,1;3;5;b7,Fb,Db,Fb,x,x,x
Gb9 1,x,x,2,1,3,4,1;3;5;b7;9,Fb,Ab,Db,Gb,x,x
Gb9 2,x,x,1,3,2,1,1;3;5;b7;9,Gb,Db,Fb,Ab,x,x
Gb9 3,x,2,1,3,4,x,1;3;5;b7;9,Gb,Bb,Fb,Ab,x,x
Gb9 4,2,x,1,3,4,x,1;3;5;b7;9,Db,Bb,Fb,Ab,x,x
Gb9 5,x,x,1,3,3,3,1;3;5;b7;9,Bb,Fb,Ab,Db,x,x
Gb9 6,x,2,1,3,3,3,1;3;5;b7;9,Gb,Bb,Fb,Ab,Db,x
Gb11 1,2,x,3,1,0,0,1;3;5;b7;9;11,Gb,Fb,Ab,Cb,Fb,x
Gb11 2,x,x,1,1,2,1,1;3;5;b7;9;11,Gb,Cb,Fb,Ab,x,x
Gb11 3,x,1,1,1,1,1,1;3;5;b7;9;11,Gb,Cb,Fb,Ab,Db,x
Gb13 1,1,x,1,2,3,4,1;3;5;b7;9;11;13,Gb,Fb,Bb,Eb,Ab,x
