Root,Type,Type 2,E,A,D,G,B,E-2,Structure,Note1,Note2,Note3,Note4,Note5,Note6
F,m,,x,x,1,3,4,2,1;b3;5,F,C,F,Ab,,
F,m,,x,1,3,4,2,1,1;b3;5,F,C,F,Ab,C,
F,m,,x,x,3,1,1,1,1;b3;5,F,Ab,C,F,,
F,m,,x,3,4,1,1,1,1;b3;5,C,F,Ab,C,F,
F,m,,x,x,x,3,2,1,1;b3;5,F,Ab,C,,,
F,m,,x,4,2,1,3,x,1;b3;5,F,Ab,C,F,,
F,m,,4,2,1,1,x,x,1;b3;5,F,Ab,C,F,,
F,m,,x,x,x,2,3,1,1;b3;5,C,F,Ab,,,
F,7b5,,1,3,2,4,x,x,1;3;b5;b7,F,Cb,Eb,A,,
F,7b5,,x,x,1,2,3,4,1;3;b5;b7,F,Cb,Eb,A,,
F,7b5,,x,1,2,1,3,x,1;3;b5;b7,F,Cb,Eb,A,,
F,m7,,1,3,1,1,4,1,1;b3;5;b7,F,C,Eb,Ab,Eb,F
F,m7,,x,x,1,4,2,3,1;b3;5;b7,F,C,Eb,Ab,,
F,m7,,x,1,3,1,2,1,1;b3;5;b7,F,C,Eb,Ab,C,
F,m7,,2,x,3,3,3,x,1;b3;5;b7,F,Eb,Ab,C,,
F,m7,,2,x,3,3,x,x,1;b3;5;b7,F,Eb,Ab,,,
F,m7,,x,2,1,3,4,x,1;b3;5;b7,F,Ab,Eb,Ab,,
F,m7,,x,2,1,3,x,x,1;b3;5;b7,F,Ab,Eb,,,
F,m7,,x,1,x,2,3,x,1;b3;5;b7,F,Eb,Ab,,,
F,dim,,1,2,3,1,x,x,1;b3;b5,F,Cb,F,Ab,,
F,dim,,x,x,1,2,4,3,1;b3;b5,F,Cb,F,Ab,,
F,dim,,x,1,2,3,4,x,1;b3;b5,F,Cb,F,Ab,,
F,dim,,x,x,3,1,4,x,1;b3;b5,Ab,Cb,F,,,
F,dim,,3,1,x,x,x,x,1;b3;b5,F,Ab,,,,
F,dim,,1,2,x,x,x,x,1;b3;b5,F,Cb,,,,
F,dim,,1,2,3,x,x,x,1;b3;b5,F,Cb,F,,,
F,6,,1,x,3,2,4,1,1;3;5;6,F,F,A,D,F,
F,6,,x,4,2,3,1,x,1;3;5;6,F,A,D,F,,
F,6,,x,1,3,3,3,3,1;3;5;6,F,C,F,A,D,
F,6,,x,x,3,2,4,1,1;3;5;6,F,A,D,F,,
F,6,,x,2,1,1,x,x,1;3;5;6,F,A,D,,,
F,6,,x,x,3,3,3,3,1;3;5;6,C,F,A,D,,
F,7(#5),,1,x,1,2,3,1,1;3;#5;b7,F,Eb,A,C#,F,
F,7(#5),,x,1,2,1,1,x,1;3;#5;b7,Eb,A,C#,F,,
F,7(#5),,x,1,4,1,3,2,1;3;#5;b7,F,C#,Eb,A,C#,
F,7(#5),,1,x,2,3,4,x,1;3;#5;b7,F,Eb,A,C#,,
F,7sus4,,1,3,1,4,1,1,1;4;5;b7,F,C,Eb,Bb,C,F
F,7sus4,,x,2,3,4,1,x,1;4;5;b7,F,Bb,Eb,F,,
F,7sus4,,x,1,3,1,4,1,1;4;5;b7,F,C,Eb,Bb,C,
F,maj7,,1,x,4,3,2,0,1;3;5;7,F,F,A,C,E,
F,maj7,,0,4,3,1,1,1,1;3;5;7,E,F,A,C,E,A
F,maj7,,0,1,3,2,4,1,1;3;5;7,E,F,C,E,A,C
F,maj7,,1,x,3,4,2,x,1;3;5;7,F,E,A,C,,
F,maj7,,x,1,3,2,4,x,1;3;5;7,F,C,E,A,,
F,maj7,,1,3,4,2,1,0,1;3;5;7,F,C,F,A,C,E
F,maj7,,x,x,1,1,1,3,1;3;5;7,C,F,A,E,,
F,maj7,,x,x,x,2,1,0,1;3;5;7,A,C,E,,,
F,maj7,,x,x,3,2,1,0,1;3;5;7,F,A,C,E,,
F,maj7,,x,1,3,2,x,x,1;3;5;7,F,C,E,,,
F,maj7,,1,x,3,4,x,x,1;3;5;7,F,E,A,,,
F,maj7,,x,1,3,2,4,1,1;3;5;7,F,C,E,A,C,
F,maj7,,x,3,4,2,1,0,1;3;5;7,C,F,A,C,E,
F,maj7,,x,1,1,4,4,4,1;3;5;7,C,F,C,E,A,
F,maj7,,x,2,1,3,4,x,1;3;5;7,F,A,E,A,,
F,5,,1,3,x,x,x,x,1;5,F,C,,,,
F,5,,x,1,3,4,x,x,1;5,F,C,F,,,
F,5,,1,3,4,x,x,x,1;5,F,C,F,,,
F,5,,x,x,x,x,1,3,1;5,F,C,,,,
F,5,,x,1,3,x,x,x,1;5,F,C,,,,
F,5,,x,1,1,x,x,x,1;5,C,F,,,,
F,5,,x,x,1,3,4,x,1;5,F,C,F,,,
F,5,,x,x,x,1,2,4,1;5,C,F,C,,,
F,5,,x,x,1,3,x,x,1;5,F,C,,,,
F,5,,1,1,3,x,x,x,1;5,C,F,C,,,
F,7(#11),,x,1,3,1,x,x,1;3;5;b7;#11,F,B,Eb,,,
F,7(#11),,1,x,2,3,0,x,1;3;5;b7;#11,F,Eb,A,B,,
F,m6,,1,x,3,1,4,1,1;b3;5;6,F,F,Ab,D,F,
F,m6,,x,3,1,2,1,x,1;b3;5;6,F,Ab,D,F,,
F,m6,,x,1,x,3,2,4,1;b3;5;6,F,F,Ab,D,,
F,7(b9),,1,x,1,2,1,3,1;3;5;b7;b9,F,Eb,A,C,Gb,
F,7(b9),,x,x,2,1,3,1,1;3;5;b7;b9,F,A,Eb,Gb,,
F,7(b9),,x,2,1,3,1,x,1;3;5;b7;b9,F,A,Eb,Gb,,
F,7(b9),,x,x,1,2,1,3,1;3;5;b7;b9,A,Eb,Gb,C,,
F,7(b9),,x,x,1,3,2,4,1;3;5;b7;b9,C,Gb,A,Eb,,
F,7(b9),,1,x,2,3,x,4,1;3;5;b7;b9,F,Eb,A,Gb,,
F,m9,,1,3,1,1,1,4,1;b3;5;b7;9,F,C,Eb,Ab,C,G
F,m9,,x,x,1,3,2,1,1;b3;5;b7;9,F,C,Eb,G,,
F,m9,,x,2,1,3,4,x,1;b3;5;b7;9,F,Ab,Eb,G,,
F,13(b9),,x,1,3,3,3,x,1;3;5;b7;b9;11;13,Eb,A,D,Gb,,
F,sus4,,1,1,3,4,1,1,1;4;5,F,Bb,F,Bb,C,F
F,sus4,,x,3,4,1,2,x,1;4;5,F,Bb,C,F,,
F,sus4,,x,1,2,3,4,1,1;4;5,F,C,F,Bb,C,
F,9-Jun,,1,0,0,0,2,3,1;3;5;6;9,F,A,D,G,C,F
F,9-Jun,,x,x,2,1,3,4,1;3;5;6;9,F,A,D,G,,
F,9-Jun,,x,2,1,1,3,4,1;3;5;6;9,F,A,D,G,C,
F,9-Jun,,x,2,1,1,3,x,1;3;5;6;9,F,A,D,G,,
F,9-Jun,,1,3,0,0,x,x,1;3;5;6;9,F,C,D,G,,
F,9-Jun,,1,2,0,0,3,4,1;3;5;6;9,F,C,D,G,D,G
G,13,,3,x,4,2,0,0,1;3;5;b7;9;11;13,G,F,A,B,E,
G,13,,1,x,1,2,3,4,1;3;5;b7;9;11;13,G,F,B,E,A,
G,13,,x,2,1,3,3,4,1;3;5;b7;9;11;13,G,B,F,A,E,
G,13,,1,x,2,3,4,x,1;3;5;b7;9;11;13,G,F,B,E,,
G,13,,1,3,1,2,4,1,1;3;5;b7;9;11;13,G,D,F,B,E,G
G,13,,1,3,1,2,4,4,1;3;5;b7;9;11;13,G,D,F,B,E,A
G,13,,x,x,1,2,3,4,1;3;5;b7;9;11;13,F,B,E,A,,
G,13,,x,x,1,2,3,1,1;3;5;b7;9;11;13,F,B,E,G,,
G,13,,x,x,1,2,2,4,1;3;5;b7;9;11;13,B,F,A,E,,
G,13,,x,1,3,4,2,x,1;3;5;b7;9;11;13,F,B,E,G,,
G,13,,x,x,3,0,0,0,1;3;5;b7;9;11;13,F,G,B,E,,
G,13,,x,1,3,2,4,0,1;3;5;b7;9;11;13,B,F,A,D,E,
G,7(#9),,2,1,3,3,3,3,1;3;5;b7;#9,G,B,F,A#,D,G
G,7(#9),,1,3,1,2,1,4,1;3;5;b7;#9,G,D,F,B,D,A#
G,7(#9),,x,2,1,3,4,x,1;3;5;b7;#9,G,B,F,A#,,
G,9,,x,1,3,2,4,x,1;3;5;b7;9,B,F,A,D,,
G,9,,x,x,2,1,3,4,1;3;5;b7;9,F,A,D,G,,
G,9,,x,2,1,3,4,x,1;3;5;b7;9,G,B,F,A,,
G,9,,x,2,1,3,3,3,1;3;5;b7;9,G,B,F,A,D,
G,9,,x,x,1,2,1,4,1;3;5;b7;9,F,B,D,A,,
G,9,,1,3,1,2,1,4,1;3;5;b7;9,G,D,F,B,D,A
G,9,,x,x,1,3,2,1,1;3;5;b7;9,G,D,F,A,,
G,9,,x,x,3,2,1,4,1;3;5;b7;9,F,A,B,G,,
G,9,,x,x,1,2,2,2,1;3;5;b7;9,B,F,A,D,,
G,9,,3,x,0,2,0,1,1;3;5;b7;9,G,D,A,B,F,
G,9b5,,2,1,3,1,1,4,1;3;b5;b7;9,G,B,F,A,Db,G
G,9b5,,x,x,1,2,3,1,1;3;b5;b7;9,G,Db,F,A,,
G,9b5,,1,2,1,3,4,1,1;3;b5;b7;9,Db,G,B,F,A,Db
G,7,,3,2,0,0,0,1,1;3;5;b7,G,B,D,G,B,F
G,7,,1,3,1,2,4,1,1;3;5;b7,G,D,F,B,F,G
G,7,,x,3,2,4,1,x,1;3;5;b7,G,B,F,G,,
G,7,,x,2,3,0,4,x,1;3;5;b7,B,F,G,D,,
G,7,,2,1,3,0,0,4,1;3;5;b7,G,B,F,G,B,G
G,7,,3,2,0,0,4,1,1;3;5;b7,G,B,D,G,D,F
G,7,,3,2,4,0,0,1,1;3;5;b7,G,B,F,G,B,F
G,7,,x,x,x,2,1,3,1;3;5;b7,D,F,B,,,
G,7,,x,2,1,3,0,4,1;3;5;b7,G,B,F,B,D,
G,7,,x,x,3,2,4,1,1;3;5;b7,G,B,F,G,,
G,7,,1,3,1,2,1,1,1;3;5;b7,G,D,F,B,D,G
G,7,,x,x,1,3,2,4,1;3;5;b7,G,D,F,B,,
G,7,,1,x,2,3,x,x,1;3;5;b7,G,F,B,,,
G,7,,x,2,1,3,x,x,1;3;5;b7,G,B,F,,,
G,7,,x,x,x,0,0,1,1;3;5;b7,G,B,F,,,
G,7,,1,x,2,4,3,x,1;3;5;b7,G,F,B,D,,
G,7,,x,1,2,4,3,x,1;3;5;b7,B,F,B,D,,
G,7,,x,3,1,2,1,x,1;3;5;b7,D,F,B,D,,
G,7,,3,x,1,4,2,x,1;3;5;b7,B,G,D,F,,
G,7,,x,x,4,2,1,3,1;3;5;b7,B,D,F,B,,
G,dim7,,2,4,1,3,x,x,1;b3;b5;bb7,Bb,Fb,G,Db,,
G,dim7,,x,2,3,1,4,x,1;b3;b5;bb7,G,Db,Fb,Bb,,
G,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,Fb,Bb,Db,G,,
G,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,G,Db,Fb,Bb,,
G,dim7,,x,3,1,2,x,x,1;b3;b5;bb7,G,Bb,Fb,,,
G,dim7,,2,x,1,3,x,x,1;b3;b5;bb7,G,Fb,Bb,,,
G,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,Fb,Bb,Db,G,,
G,dim7,,2,4,1,0,x,x,1;b3;b5;bb7,G,Db,Fb,G,,
G,aug,,x,3,2,1,1,x,1;3;#5,D#,G,B,D#,,
G,aug,,4,3,2,1,x,x,1;3;#5,B,D#,G,B,,
G,aug,,x,x,4,2,3,1,1;3;#5,D#,G,B,D#,,
G,aug,,x,x,x,2,3,1,1;3;#5,B,D#,G,,,
G,aug,,x,x,2,1,1,x,1;3;#5,G,B,D#,,,
G,aug,,x,3,2,1,x,x,1;3;#5,D#,G,B,,,
G,aug,,3,2,1,x,x,x,1;3;#5,B,D#,G,,,
G,aug,,x,x,x,2,3,1,1;3;#5,D#,G,B,,,
G,aug,,x,x,2,1,1,x,1;3;#5,B,D#,G,,,
G,aug,,x,3,2,1,x,x,1;3;#5,G,B,D#,,,
G,aug,,x,x,x,2,3,1,1;3;#5,G,B,D#,,,
G,aug,,x,x,2,1,1,x,1;3;#5,D#,G,B,,,
G,aug,,x,3,2,1,x,x,1;3;#5,B,D#,G,,,
G,aug,,3,2,1,x,x,x,1;3;#5,G,B,D#,,,
G,aug,,3,2,1,x,x,x,1;3;#5,D#,G,B,,,
G,m(maj9),,x,x,2,1,1,4,1;b3;5;7;9,F#,Bb,D,A,,
G,maj,M,2,1,0,0,0,3,1;3;5,G,B,D,G,B,G
G,maj,,1,3,4,2,1,1,1;3;5,G,D,G,B,D,G
G,maj,,x,4,3,1,2,1,1;3;5,G,B,D,G,B,
G,maj,,x,x,x,0,0,3,1;3;5,G,B,G,,,
G,maj,,2,1,0,0,3,4,1;3;5,G,B,D,G,D,G
G,maj,,x,x,x,1,2,1,1;3;5,D,G,B,,,
G,maj,,1,3,4,2,x,x,1;3;5,G,D,G,B,,
G,maj,,x,1,3,3,3,x,1;3;5,G,D,G,B,,
G,maj,,3,2,0,x,x,x,1;3;5,G,B,D,,,
G,maj,,2,x,0,0,0,4,1;3;5,G,D,G,B,G,
G,maj,,x,x,3,2,1,1,1;3;5,G,B,D,G,,
G,maj,,x,1,0,0,3,4,1;3;5,B,D,G,D,G,
G,maj,,2,1,x,x,x,x,1;3;5,G,B,,,,
G,maj,,x,1,4,x,x,x,1;3;5,B,G,,,,
G,maj,,x,1,0,0,0,4,1;3;5,B,D,G,B,G,
G,maj,,x,1,3,3,3,1,1;3;5,G,D,G,B,D,
G,maj,,x,x,3,1,2,x,1;3;5,B,D,G,,,
G,11,,3,x,4,2,1,1,1;3;5;b7;9;11,G,F,A,C,F,
G,11,,x,x,1,1,2,1,1;3;5;b7;9;11,G,C,F,A,,
G,11,,x,1,1,1,1,1,1;3;5;b7;9;11,G,C,F,A,D,
G,maj9,,2,1,4,1,3,x,1;3;5;7;9,G,B,F#,A,D,
G,maj9,,x,x,4,1,2,1,1;3;5;7;9,G,A,D,F#,,
G,maj9,,x,2,1,4,3,x,1;3;5;7;9,G,B,F#,A,,
G,sus2,,x,1,3,4,1,x,1;2;5,G,D,G,A,,
G,sus2,,x,4,1,1,x,x,1;2;5,G,A,D,,,
G,m11,,2,x,3,4,1,x,1;b3;5;b7;9;11,G,F,Bb,C,,
G,m11,,x,1,1,1,2,4,1;b3;5;b7;9;11,G,C,F,Bb,F,
G,m11,,x,1,1,1,2,1,1;b3;5;b7;9;11,G,C,F,Bb,D,
G,m11,,x,x,2,3,1,x,1;b3;5;b7;9;11,F,Bb,C,,,
G,m11,,x,2,1,3,4,1,1;b3;5;b7;9;11,G,Bb,F,Bb,C,
G,m11,,x,2,1,3,4,1,1;b3;5;b7;9;11,G,Bb,F,A,C,
G,add9,,x,x,3,2,1,4,1;3;5;9,G,B,D,A,,
G,add9,,2,x,0,1,0,x,1;3;5;9,G,D,A,B,,
G,m,,1,3,4,1,1,1,1;b3;5,G,D,G,Bb,D,G
G,m,,x,x,1,3,4,2,1;b3;5,G,D,G,Bb,,
G,m,,x,1,3,4,2,1,1;b3;5,G,D,G,Bb,D,
G,7b5,,1,3,2,4,x,x,1;3;b5;b7,G,Db,F,B,,
G,7b5,,x,x,1,2,3,4,1;3;b5;b7,G,Db,F,B,,
G,7b5,,x,1,2,1,3,x,1;3;b5;b7,G,Db,F,B,,
G,m7,,1,3,1,1,4,1,1;b3;5;b7,G,D,F,Bb,F,G
G,m7,,x,x,1,4,2,3,1;b3;5;b7,G,D,F,Bb,,
G,m7,,x,1,3,1,2,1,1;b3;5;b7,G,D,F,Bb,D,
G,m7,,2,x,3,3,x,x,1;b3;5;b7,G,F,Bb,,,
G,m7,,2,x,3,3,3,x,1;b3;5;b7,G,F,Bb,D,,
G,m7,,1,3,1,1,1,1,1;b3;5;b7,G,D,F,Bb,D,G
G,m7,,x,2,1,3,4,x,1;b3;5;b7,G,Bb,F,Bb,,
G,m7,,2,x,x,3,4,1,1;b3;5;b7,G,Bb,D,F,,
G,dim,,x,x,4,3,1,2,1;b3;b5,G,Bb,Db,G,,
G,dim,,x,x,1,2,4,3,1;b3;b5,G,Db,G,Bb,,
G,dim,,x,1,2,4,3,x,1;b3;b5,G,Db,G,Bb,,
G,dim,,x,x,3,1,4,x,1;b3;b5,Bb,Db,G,,,
G,dim,,x,x,x,2,1,3,1;b3;b5,Bb,Db,G,,,
G,dim,,x,x,4,2,1,x,1;b3;b5,G,Bb,Db,,,
G,dim,,x,2,3,1,x,x,1;b3;b5,Db,G,Bb,,,
G,dim,,3,1,2,x,x,x,1;b3;b5,Bb,Db,G,,,
G,dim,,x,x,x,1,3,1,1;b3;b5,Db,G,Bb,,,
G,dim,,x,4,2,1,x,x,1;b3;b5,G,Bb,Db,,,
G,dim,,2,3,1,x,x,x,1;b3;b5,Db,G,Bb,,,
G,dim,,x,x,x,3,2,1,1;b3;b5,G,Bb,Db,,,
G,dim,,x,x,1,3,2,x,1;b3;b5,Db,G,Bb,,,
G,dim,,x,3,1,2,x,x,1;b3;b5,Bb,Db,G,,,
G,dim,,4,2,1,x,x,x,1;b3;b5,G,Bb,Db,,,
G,6,,1,2,0,0,0,0,1;3;5;6,G,B,D,G,B,E
G,6,,1,x,3,2,4,1,1;3;5;6,G,G,B,E,G,
G,6,,x,4,2,3,1,x,1;3;5;6,G,B,E,G,,
G,6,,x,x,x,2,1,0,1;3;5;6,B,D,E,,,
G,6,,1,3,4,2,0,0,1;3;5;6,G,D,G,B,B,E
G,6,,x,x,3,2,1,0,1;3;5;6,G,B,D,E,,
G,6,,x,x,0,0,3,0,1;3;5;6,D,G,D,E,,
G,6,,x,3,2,0,1,0,1;3;5;6,G,B,G,G,E,
G,6,,x,x,3,2,3,1,1;3;5;6,G,B,E,G,,
G,6,,x,x,x,0,0,0,1;3;5;6,G,B,E,,,
G,6,,2,1,0,0,3,0,1;3;5;6,G,B,D,G,D,E
G,6,,2,x,1,4,3,x,1;3;5;6,G,E,B,D,,
G,6,,x,x,3,2,4,0,1;3;5;6,G,B,E,E,,
G,6,,1,x,4,3,2,0,1;3;5;6,G,G,B,D,E,
G,6,,x,2,3,1,0,0,1;3;5;6,D,G,B,B,E,
G,6,,1,4,x,x,x,x,1;3;5;6,G,E,,,,
G,6,,0,2,3,1,0,0,1;3;5;6,E,D,G,B,B,E
G,6,,3,x,0,0,4,0,1;3;5;6,G,D,G,D,E,
G,7(#5),,1,x,1,2,3,1,1;3;#5;b7,G,F,B,D#,G,
G,7(#5),,x,1,2,1,1,x,1;3;#5;b7,F,B,D#,G,,
G,7(#5),,x,1,4,1,3,2,1;3;#5;b7,G,D#,F,B,D#,
G,7(#5),,1,x,2,3,4,x,1;3;#5;b7,G,F,B,D#,,
G,7sus4,,3,x,4,0,1,x,1;4;5;b7,G,F,G,C,,
G,7sus4,,1,3,1,4,1,1,1;4;5;b7,G,D,F,C,D,G
G,7sus4,,x,2,3,4,1,x,1;4;5;b7,G,C,F,G,,
G,maj7,,x,x,4,3,2,1,1;3;5;7,G,B,D,F#,,
G,maj7,,1,4,2,3,1,x,1;3;5;7,G,D,F#,B,D,
G,maj7,,x,4,3,1,1,1,1;3;5;7,G,B,D,F#,B,
G,maj7,,1,x,3,4,2,x,1;3;5;7,G,F#,B,D,,
G,maj7,,x,1,3,2,4,x,1;3;5;7,G,D,F#,B,,
G,maj7,,x,1,0,0,3,2,1;3;5;7,B,D,G,D,F#,
G,maj7,,3,x,0,0,0,2,1;3;5;7,G,D,G,B,F#,
G,maj7,,x,1,x,0,3,2,1;3;5;7,B,G,D,F#,,
G,maj7,,x,x,2,4,1,3,1;3;5;7,B,F#,G,D,,
G,maj7,,x,1,3,2,4,1,1;3;5;7,G,D,F#,B,D,
G,maj7,,x,x,1,4,4,4,1;3;5;7,G,D,F#,B,,
G,maj7,,2,x,1,3,4,x,1;3;5;7,B,G,D,F#,,
G,maj7,,x,x,0,0,0,2,1;3;5;7,D,G,B,F#,,
G,maj7,,x,3,2,0,0,1,1;3;5;7,D,F#,G,B,G,
G,maj7,,1,2,0,0,0,3,1;3;5;7,F#,B,D,G,B,F#
G,maj7,,1,1,3,0,x,x,1;3;5;7,F#,B,F#,G,,
G,maj7,,3,x,2,4,1,x,1;3;5;7,D,B,F#,G,,
G,maj7,,3,x,1,1,1,x,1;3;5;7,F#,D,G,B,,
G,maj7,,3,2,4,0,0,1,1;3;5;7,G,B,F#,G,B,F#
G,maj7,,x,1,1,3,4,x,1;3;5;7,D,G,D,F#,,
G,maj7,,3,2,0,0,0,1,1;3;5;7,G,B,D,G,B,F#
G,5,,1,3,x,x,x,x,1;5,G,D,,,,
G,5,,x,x,1,1,x,x,1;5,D,G,,,,
G,5,,1,3,4,x,x,x,1;5,G,D,G,,,
G,5,,x,1,3,4,x,x,1;5,G,D,G,,,
G,5,,x,1,1,x,x,x,1;5,D,G,,,,
G,5,,2,x,0,0,3,x,1;5,G,D,G,D,,
G,5,,2,x,0,0,x,x,1;5,G,D,G,,,
G,5,,x,x,1,3,x,x,1;5,G,D,,,,
G,5,,x,1,4,x,x,x,1;5,G,D,,,,
G,5,,x,x,1,3,4,x,1;5,G,D,G,,,
G,5,,x,x,x,1,2,4,1;5,D,G,D,,,
G,7(#11),,2,x,3,4,1,x,1;3;5;b7;#11,G,F,B,C#,,
G,7(#11),,x,1,3,2,x,x,1;3;5;b7;#11,G,C#,F,,,
G,m6,,1,x,3,1,4,1,1;b3;5;6,G,G,Bb,E,G,
G,m6,,x,3,1,2,1,x,1;b3;5;6,G,Bb,E,G,,
G,m6,,x,1,x,3,2,4,1;b3;5;6,G,G,Bb,E,,
G,m6,,2,x,0,3,4,0,1;b3;5;6,G,D,Bb,D,E,
G,7(b9),,3,2,4,1,0,x,1;3;5;b7;b9,G,B,F,Ab,B,
G,7(b9),,1,x,1,2,1,3,1;3;5;b7;b9,G,F,B,D,Ab,
G,7(b9),,x,2,1,3,1,x,1;3;5;b7;b9,G,B,F,Ab,,
G,7(b9),,x,2,3,1,4,x,1;3;5;b7;b9,B,F,Ab,D,,
G,7(b9),,x,x,1,3,2,4,1;3;5;b7;b9,Ab,D,F,B,,
G,7(b9),,x,x,1,3,2,4,1;3;5;b7;b9,F,B,D,Ab,,
G,7(b9),,x,2,3,1,4,x,1;3;5;b7;b9,Ab,D,F,B,,
G,7(b9),,x,x,1,3,2,4,1;3;5;b7;b9,B,F,Ab,D,,
G,7(b9),,x,x,1,3,2,4,1;3;5;b7;b9,D,Ab,B,F,,
G,7(b9),,x,x,3,1,4,x,1;3;5;b7;b9,B,D,Ab,,,
G,7(b9),,3,1,2,x,4,x,1;3;5;b7;b9,B,D,Ab,G,,
G,m9,,3,1,4,2,x,x,1;b3;5;b7;9,G,Bb,F,A,,
G,m9,,1,3,1,1,1,4,1;b3;5;b7;9,G,D,F,Bb,D,A
G,m9,,x,2,1,3,4,x,1;b3;5;b7;9,G,Bb,F,A,,
G,m9,,2,x,3,3,3,4,1;b3;5;b7;9,G,F,Bb,D,A,
G,13(b9),,x,x,3,1,0,0,1;3;5;b7;b9;11;13,F,Ab,B,E,,
G,13(b9),,x,1,3,3,3,x,1;3;5;b7;b9;11;13,F,B,E,Ab,,
G,13(b9),,x,1,3,3,3,4,1;3;5;b7;b9;11;13,F,B,E,Ab,D,
G,13(b9),,x,x,1,2,4,3,1;3;5;b7;b9;11;13,F,B,E,Ab,,
G,13(b9),,3,x,4,1,0,0,1;3;5;b7;b9;11;13,G,F,Ab,B,E,
G,sus4,,3,x,0,0,1,4,1;4;5,G,D,G,C,G,
G,sus4,,1,1,3,4,1,1,1;4;5,G,C,G,C,D,G
G,sus4,,x,1,2,3,4,1,1;4;5,G,D,G,C,D,
G,sus4,,x,x,3,4,1,1,1;4;5,G,C,D,G,,
G,9-Jun,,2,1,1,1,3,4,1;3;5;6;9,G,B,E,A,D,G
G,9-Jun,,x,x,2,1,3,4,1;3;5;6;9,G,B,E,A,,
G,9-Jun,,x,2,1,1,3,4,1;3;5;6;9,G,B,E,A,D,
